seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
11,raw:dfe233de235fdd060f9118530a92660745c1cf14,2026-05-15T01:05:19+00:00,1778807119,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,19,281,BUY,TRADE,Down,BUY,0.72,15.93,11.4696,11,11,0,0,109.107613,153.100709,0.0,153.100709,0.0,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
12,raw:0fa5e01fe4329530ee5269ea895d0cd857e214d5,2026-05-15T01:05:20+00:00,1778807120,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.71,10.0,7.1,12,12,0,0,116.207613,163.100709,0.0,163.100709,0.0,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
13,raw:5a423093ed707c2e89edf658a87fc6d658e37059,2026-05-15T01:05:20+00:00,1778807120,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.7100000401807294,11.448274,8.128275,13,13,0,0,124.335888,174.548983,0.0,174.548983,0.0,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
14,raw:bacd9e6aacd97016fbbf6b29c6b4d83f9538da45,2026-05-15T01:05:20+00:00,1778807120,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.720000156800069,3.571427,2.571428,14,14,0,0,126.907316,178.12041,0.0,178.12041,0.0,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
15,raw:d457bdfd35b1d9e669df71631b60f4e638be707b,2026-05-15T01:05:20+00:00,1778807120,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.720000156800069,3.571427,2.571428,15,15,0,0,129.478744,181.691837,0.0,181.691837,0.0,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
16,raw:d4e16003ec046adc4278a4d537c054e5803087cf,2026-05-15T01:05:20+00:00,1778807120,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.7200000373333387,12.857141,9.257142,16,16,0,0,138.735886,194.548978,0.0,194.548978,0.0,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
17,raw:ff5664ff3d673a5fb77415829d424ecbcfba300d,2026-05-15T01:05:20+00:00,1778807120,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,20,280,BUY,TRADE,Down,BUY,0.7100001943102766,3.139309,2.22891,17,17,0,0,140.964796,197.688287,0.0,197.688287,0.0,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
18,raw:06d52fa301e574c741ad0b0bcd7752de52e06ad1,2026-05-15T01:05:22+00:00,1778807122,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,22,278,BUY,TRADE,Down,BUY,0.7100000359600027,17.241378,12.241379,18,18,0,0,153.206175,214.929665,0.0,214.929665,0.0,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
19,raw:3fdd2602c7df8691dcff9c23303669f48ff4a870,2026-05-15T01:05:24+00:00,1778807124,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,24,276,BUY,TRADE,Down,BUY,0.71,8.16,5.7936,19,19,0,0,158.999775,223.089665,0.0,223.089665,0.0,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
20,raw:5a8378301b7828294241899bbcb77545a4835c1e,2026-05-15T01:05:24+00:00,1778807124,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,24,276,BUY,TRADE,Up,BUY,0.27,5.71,1.5417,20,20,0,0,160.541475,228.799665,5.71,223.089665,5.71,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
21,raw:726abc05f120f150edec7d80f5ea63fd69f8ca72,2026-05-15T01:05:24+00:00,1778807124,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,24,276,BUY,TRADE,Up,BUY,0.27,7.0,1.89,21,21,0,0,162.431475,235.799665,12.71,223.089665,12.71,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
22,raw:e4f228c2c5606dadbbd371c74d22033644986551,2026-05-15T01:05:24+00:00,1778807124,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,24,276,BUY,TRADE,Up,BUY,0.270000025239381,5.150681,1.390684,22,22,0,0,163.822159,240.950346,17.860681,223.089665,17.860681,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
23,raw:0ab98bb87b11487a4bd60c69fa1ac13893ff0c7a,2026-05-15T01:05:26+00:00,1778807126,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,26,274,BUY,TRADE,Down,BUY,0.72,0.83,0.5976,23,23,0,0,164.419759,241.780346,17.860681,223.919665,17.860681,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
24,raw:869f8979226b5fb37ea9d1bece3411985031cc40,2026-05-15T01:05:26+00:00,1778807126,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,26,274,BUY,TRADE,Down,BUY,0.720000089600031,5.357141,3.857142,24,24,0,0,168.276901,247.137487,17.860681,229.276806,17.860681,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
25,raw:630b771ae3984a3bc97f23eb557034a3a4550749,2026-05-15T01:05:27+00:00,1778807127,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,27,273,BUY,TRADE,Up,BUY,0.24,5.0,1.2,25,25,0,0,169.476901,252.137487,22.860681,229.276806,22.860681,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
26,raw:6cf34845afce89188316e84e7b4415743a186a86,2026-05-15T01:05:27+00:00,1778807127,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,27,273,BUY,TRADE,Up,BUY,0.25,6.666664,1.666666,26,26,0,0,171.143567,258.804151,29.527345,229.276806,29.527345,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
27,raw:7807bad9c316b9afa20069da0fc6a2f9d5d1a8ae,2026-05-15T01:05:27+00:00,1778807127,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,27,273,BUY,TRADE,Down,BUY,0.720000156800069,3.571427,2.571428,27,27,0,0,173.714995,262.375578,29.527345,232.848233,29.527345,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
28,raw:ef81c763915e622cc07c980e21637350ef81b445,2026-05-15T01:05:27+00:00,1778807127,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,27,273,BUY,TRADE,Up,BUY,0.2600000101062237,17.810807,4.63081,28,28,0,0,178.345805,280.186385,47.338152,232.848233,47.338152,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
29,raw:504eb2270a9453448b271457117e4fb7c9c6b1bc,2026-05-15T01:05:29+00:00,1778807129,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,29,271,BUY,TRADE,Up,BUY,0.24000008444448198,2.36842,0.568421,29,29,0,0,178.914226,282.554805,49.706572,232.848233,49.706572,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
30,raw:67646abc62d7eab5baa6ea177826fbc609060ed2,2026-05-15T01:05:29+00:00,1778807129,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,29,271,BUY,TRADE,Up,BUY,0.24000001827655998,6.565787,1.575789,30,30,0,0,180.490015,289.120592,56.272359,232.848233,56.272359,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
31,raw:88f2b32e4b3e2e0375d068cfc7aee6fa80201790,2026-05-15T01:05:29+00:00,1778807129,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,29,271,BUY,TRADE,Up,BUY,0.24,5.0,1.2,31,31,0,0,181.690015,294.120592,61.272359,232.848233,61.272359,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
32,raw:a713c78c24221ff34a4be194876492e88fdbe52d,2026-05-15T01:05:29+00:00,1778807129,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,29,271,BUY,TRADE,Up,BUY,0.2400000142723136,2.802629,0.672631,32,32,0,0,182.362646,296.923221,64.074988,232.848233,64.074988,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
33,raw:c6cbac5ba1dbeb883c21654e36e11e24889efa97,2026-05-15T01:05:29+00:00,1778807129,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,29,271,BUY,TRADE,Up,BUY,0.2400000405333582,1.973683,0.473684,33,33,0,0,182.83633,298.896904,66.048671,232.848233,66.048671,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
34,raw:eb73ae165c742a991e34ee76692ea38aa8f3799d,2026-05-15T01:05:29+00:00,1778807129,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,29,271,BUY,TRADE,Up,BUY,0.24,3.5,0.84,34,34,0,0,183.67633,302.396904,69.548671,232.848233,69.548671,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
35,raw:f3f73ccf098bdbf46743a4985f29ef07632d21dd,2026-05-15T01:05:29+00:00,1778807129,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,29,271,BUY,TRADE,Down,BUY,0.73,50.0,36.5,35,35,0,0,220.17633,352.396904,69.548671,282.848233,69.548671,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
36,raw:94836e88d0912cbb67bb7a4b31c2dac5d8d04dee,2026-05-15T01:05:31+00:00,1778807131,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,31,269,BUY,TRADE,Down,BUY,0.74,3.48,2.5752,36,36,0,0,222.75153,355.876904,69.548671,286.328233,69.548671,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
37,raw:e786a617f659744f6148f76f8d9d66505a9ad243,2026-05-15T01:05:31+00:00,1778807131,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,31,269,BUY,TRADE,Down,BUY,0.74,46.52,34.4248,37,37,0,0,257.17633,402.396904,69.548671,332.848233,69.548671,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
38,raw:067f52f4483a880962954fc93f5e50907c14d256,2026-05-15T01:05:36+00:00,1778807136,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,36,264,BUY,TRADE,Down,BUY,0.67,13.37,8.9579,38,38,0,0,266.13423,415.766904,69.548671,346.218233,69.548671,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
39,raw:48c833b326c9fa4b8eae064a36e02cfa4e4e9e5f,2026-05-15T01:05:36+00:00,1778807136,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,36,264,BUY,TRADE,Down,BUY,0.69,50.0,34.5,39,39,0,0,300.63423,465.766904,69.548671,396.218233,69.548671,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
40,raw:84e639944719f0fcc989566a006721a88fb42cb1,2026-05-15T01:05:36+00:00,1778807136,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,36,264,BUY,TRADE,Down,BUY,0.67,36.63,24.5421,40,40,0,0,325.17633,502.396904,69.548671,432.848233,69.548671,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
41,raw:eb37ad35db54f6f7b2f1e13658eaca0d877517de,2026-05-15T01:05:36+00:00,1778807136,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,36,264,BUY,TRADE,Down,BUY,0.68,46.87,31.8716,41,41,0,0,357.04793,549.266904,69.548671,479.718233,69.548671,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
42,raw:0ce35f1f3f796f891bd46897567dfd79879df5c0,2026-05-15T01:05:38+00:00,1778807138,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,38,262,BUY,TRADE,Up,BUY,0.3000001386139712,1.442856,0.432857,42,42,0,0,357.480787,550.70976,70.991527,479.718233,70.991527,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
43,raw:4dbf2ecd5cd2bf12026e910cdfe1290e6e512891,2026-05-15T01:05:38+00:00,1778807138,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,38,262,BUY,TRADE,Up,BUY,0.3,1.42857,0.428571,43,43,0,0,357.909358,552.13833,72.420097,479.718233,72.420097,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
44,raw:a389d4e74054835505700126637a5c3d542ce589,2026-05-15T01:05:38+00:00,1778807138,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,38,262,BUY,TRADE,Up,BUY,0.3,1.42857,0.428571,44,44,0,0,358.337929,553.5669,73.848667,479.718233,73.848667,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
45,raw:a39aaaf8301babaaca4edd19938c702a43ef5dfd,2026-05-15T01:05:38+00:00,1778807138,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.62,10.0,6.2,45,45,0,0,364.537929,563.5669,73.848667,489.718233,73.848667,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
46,raw:51e0f664edbbf99514227bf16e5a20a579ca00b6,2026-05-15T01:05:40+00:00,1778807140,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,40,260,BUY,TRADE,Down,BUY,0.62,7.96,4.9352,46,46,0,0,369.473129,571.5269,73.848667,497.678233,73.848667,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
47,raw:d1707c50948dbd6f84dcabe2c0d4a54152207204,2026-05-15T01:05:40+00:00,1778807140,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,40,260,BUY,TRADE,Down,BUY,0.62,5.04,3.1248,47,47,0,0,372.597929,576.5669,73.848667,502.718233,73.848667,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
48,raw:ece3337bb6ed1727b29762d5280616dad1ffea7c,2026-05-15T01:05:40+00:00,1778807140,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,40,260,BUY,TRADE,Down,BUY,0.62,27.0,16.74,48,48,0,0,389.337929,603.5669,73.848667,529.718233,73.848667,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
49,raw:4f4ef532379d2f65a5f9e79185bb877bd9c258b4,2026-05-15T01:05:43+00:00,1778807143,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,43,257,BUY,TRADE,Down,BUY,0.6400000842927043,5.694443,3.644444,49,49,0,0,392.982373,609.261343,73.848667,535.412676,73.848667,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
50,raw:ab8af4121f3d87f534670977f4a0394d4a553c92,2026-05-15T01:05:43+00:00,1778807143,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,43,257,BUY,TRADE,Down,BUY,0.6400000622702932,5.138887,3.288888,50,50,0,0,396.271261,614.40023,73.848667,540.551563,73.848667,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
51,raw:f61eeb810c63cc9b4803ef0d74f7b44fb251deaa,2026-05-15T01:05:43+00:00,1778807143,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,43,257,BUY,TRADE,Down,BUY,0.6400001170732278,3.416665,2.186666,51,51,0,0,398.457927,617.816895,73.848667,543.968228,73.848667,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
52,raw:03b36cae60eafdd1f644b101d5c6f4dd0e3e1368,2026-05-15T01:05:47+00:00,1778807147,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,47,253,BUY,TRADE,Down,BUY,0.6400000674438193,5.337776,3.416177,52,52,0,0,401.874104,623.154671,73.848667,549.306004,73.848667,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
53,raw:ea0e7ff48c7c51deafc0e4d93b9635c434ec9d95,2026-05-15T01:05:47+00:00,1778807147,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,47,253,BUY,TRADE,Down,BUY,0.64,44.66,28.5824,53,53,0,0,430.456504,667.814671,73.848667,593.966004,73.848667,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
54,raw:2b696c5c47f634d8684a76efb03642759f271500,2026-05-15T01:05:50+00:00,1778807150,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,50,250,BUY,TRADE,Up,BUY,0.35,6.54,2.289,54,54,0,0,432.745504,674.354671,80.388667,593.966004,80.388667,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
55,raw:925b733605b540291cc2cafe194818379781a522,2026-05-15T01:05:50+00:00,1778807150,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,50,250,BUY,TRADE,Up,BUY,0.35000001330603997,15.030768,5.260769,55,55,0,0,438.006273,689.385439,95.419435,593.966004,95.419435,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
56,raw:098b2ba5e2d41a44b8ab1b338685002dc5521e0b,2026-05-15T01:05:52+00:00,1778807152,btc-updown-5m-1778807100 | btc-updown-5m-1778807100,9:05-9:10 PM ET,04:05-04:10 Europe/Kyiv,52,248,BUY,TRADE,Up,BUY,0.34,5.0,1.7,56,56,0,0,439.706273,694.385439,100.419435,593.966004,100.419435,btc-updown-5m-1778807100,btc-updown-5m-1778807100,"Bitcoin Up or Down - May 14, 9:05PM-9:10PM ET"
